,value,region,datetime,prediction
5931,339.0,1130,2016-06-08 03:00:00,141.6684417842583
5932,178.0,1130,2016-06-08 04:00:00,48.842069357085606
5933,94.0,1130,2016-06-08 05:00:00,145.1801666567811
5934,117.0,1130,2016-06-08 06:00:00,207.36328147326014
5935,229.0,1130,2016-06-08 07:00:00,323.0424174745429
5936,294.0,1130,2016-06-08 08:00:00,322.99816403467975
5937,364.0,1130,2016-06-08 09:00:00,320.9337346526696
5938,286.0,1130,2016-06-08 10:00:00,283.9372614176338
5939,319.0,1130,2016-06-08 11:00:00,324.8070673389812
5940,479.0,1130,2016-06-08 12:00:00,443.8149892039463
5941,469.0,1130,2016-06-08 13:00:00,411.0361240644552
5942,357.0,1130,2016-06-08 14:00:00,291.58530006900895
5943,322.0,1130,2016-06-08 15:00:00,266.7093034724055
5944,316.0,1130,2016-06-08 16:00:00,387.5429893485711
5945,389.0,1130,2016-06-08 17:00:00,512.9194738921132
5946,552.0,1130,2016-06-08 18:00:00,547.6709619366968
5947,567.0,1130,2016-06-08 19:00:00,609.3757101513324
5948,629.0,1130,2016-06-08 20:00:00,698.9593465211598
5949,630.0,1130,2016-06-08 21:00:00,609.0722352059978
5950,505.0,1130,2016-06-08 22:00:00,549.4723916703572
5951,579.0,1130,2016-06-08 23:00:00,565.9968386209591
5952,660.0,1130,2016-06-09 00:00:00,562.4779393444335
5953,440.0,1130,2016-06-09 01:00:00,335.70706907795864
5954,259.0,1130,2016-06-09 02:00:00,162.99940635543862
5955,215.0,1130,2016-06-09 03:00:00,65.18992011986978
5956,139.0,1130,2016-06-09 04:00:00,61.71361229967414
5957,42.0,1130,2016-06-09 05:00:00,122.60959748575009
5958,122.0,1130,2016-06-09 06:00:00,232.32803800484817
5959,262.0,1130,2016-06-09 07:00:00,355.3547747118862
5960,323.0,1130,2016-06-09 08:00:00,364.82430771139707
5961,372.0,1130,2016-06-09 09:00:00,332.3612092603728
5962,307.0,1130,2016-06-09 10:00:00,307.0905225060435
5963,321.0,1130,2016-06-09 11:00:00,344.8796090021368
5964,358.0,1130,2016-06-09 12:00:00,381.0115337491005
5965,369.0,1130,2016-06-09 13:00:00,381.5240098173708
5966,385.0,1130,2016-06-09 14:00:00,354.91487506672485
5967,345.0,1130,2016-06-09 15:00:00,302.45317494449125
5968,296.0,1130,2016-06-09 16:00:00,388.3166336001708
5969,443.0,1130,2016-06-09 17:00:00,591.8416759351318
5970,573.0,1130,2016-06-09 18:00:00,622.1076961693916
5971,684.0,1130,2016-06-09 19:00:00,726.9075826463048
5972,662.0,1130,2016-06-09 20:00:00,700.3743837401801
5973,747.0,1130,2016-06-09 21:00:00,662.4120653115492
5974,564.0,1130,2016-06-09 22:00:00,573.4580426036772
5975,634.0,1130,2016-06-09 23:00:00,640.4980497367287
5976,824.0,1130,2016-06-10 00:00:00,767.6447212090967
5977,839.0,1130,2016-06-10 01:00:00,716.833743065689
5978,722.0,1130,2016-06-10 02:00:00,537.7507358443813
5979,546.0,1130,2016-06-10 03:00:00,266.6324114178184
5980,283.0,1130,2016-06-10 04:00:00,92.924944760574
5981,89.0,1130,2016-06-10 05:00:00,110.75481974912992
5982,111.0,1130,2016-06-10 06:00:00,206.27058607859607
5983,226.0,1130,2016-06-10 07:00:00,319.0040620395773
5984,293.0,1130,2016-06-10 08:00:00,361.8688856842418
5985,345.0,1130,2016-06-10 09:00:00,339.5117929297106
5986,293.0,1130,2016-06-10 10:00:00,331.88949118389263
5987,330.0,1130,2016-06-10 11:00:00,363.12841318307306
5988,337.0,1130,2016-06-10 12:00:00,375.64533062183983
5989,364.0,1130,2016-06-10 13:00:00,404.2444536577214
5990,391.0,1130,2016-06-10 14:00:00,385.7704059321745
5991,339.0,1130,2016-06-10 15:00:00,319.05733661124106
5992,319.0,1130,2016-06-10 16:00:00,423.4608308167383
5993,434.0,1130,2016-06-10 17:00:00,590.1093327388289
5994,528.0,1130,2016-06-10 18:00:00,578.2423547417834
5995,606.0,1130,2016-06-10 19:00:00,634.5781596978878
5996,607.0,1130,2016-06-10 20:00:00,675.6170365229766
5997,705.0,1130,2016-06-10 21:00:00,728.1648493340698
5998,776.0,1130,2016-06-10 22:00:00,842.5580080694801
5999,899.0,1130,2016-06-10 23:00:00,931.7809392067185
6000,1011.0,1130,2016-06-11 00:00:00,1077.6745401278226
6001,1146.0,1130,2016-06-11 01:00:00,1176.4316719759852
6002,1123.0,1130,2016-06-11 02:00:00,1035.609561699113
6003,851.0,1130,2016-06-11 03:00:00,532.0543245088334
6004,473.0,1130,2016-06-11 04:00:00,178.58438607461196
6005,160.0,1130,2016-06-11 05:00:00,90.97025954128391
6006,80.0,1130,2016-06-11 06:00:00,112.29276486902769
6007,95.0,1130,2016-06-11 07:00:00,161.20979195127398
6008,137.0,1130,2016-06-11 08:00:00,227.92357011534958
6009,216.0,1130,2016-06-11 09:00:00,287.64196905774344
6010,247.0,1130,2016-06-11 10:00:00,392.03012004637634
6011,317.0,1130,2016-06-11 11:00:00,442.9851896527396
6012,371.0,1130,2016-06-11 12:00:00,474.9202581302964
6013,421.0,1130,2016-06-11 13:00:00,515.6251687667639
6014,435.0,1130,2016-06-11 14:00:00,486.38617212029226
6015,494.0,1130,2016-06-11 15:00:00,501.0595183078234
6016,479.0,1130,2016-06-11 16:00:00,560.9664321556129
6017,526.0,1130,2016-06-11 17:00:00,670.5705399876542
6018,618.0,1130,2016-06-11 18:00:00,681.7377724339466
6019,595.0,1130,2016-06-11 19:00:00,631.7598036202799
6020,592.0,1130,2016-06-11 20:00:00,650.0762051590983
6021,714.0,1130,2016-06-11 21:00:00,778.0842774816647
6022,842.0,1130,2016-06-11 22:00:00,943.4168729641432
6023,867.0,1130,2016-06-11 23:00:00,954.5846507564161
6024,1089.0,1130,2016-06-12 00:00:00,1199.3845181420731
6025,1243.0,1130,2016-06-12 01:00:00,1284.7703150827772
6026,1105.0,1130,2016-06-12 02:00:00,1045.9456582069051
6027,902.0,1130,2016-06-12 03:00:00,609.3377920475823
6028,584.0,1130,2016-06-12 04:00:00,265.0893100648557
6029,155.0,1130,2016-06-12 05:00:00,58.017213686145624
6030,49.0,1130,2016-06-12 06:00:00,55.20674488072447
6031,83.0,1130,2016-06-12 07:00:00,130.32223474946898
6032,100.0,1130,2016-06-12 08:00:00,183.55781363377272
6033,163.0,1130,2016-06-12 09:00:00,212.30397773878983
6034,208.0,1130,2016-06-12 10:00:00,367.4585103622716
6035,292.0,1130,2016-06-12 11:00:00,390.1405703601778
6036,362.0,1130,2016-06-12 12:00:00,419.29723423946996
6037,386.0,1130,2016-06-12 13:00:00,429.99987039228364
6038,439.0,1130,2016-06-12 14:00:00,425.58020273324377
6039,403.0,1130,2016-06-12 15:00:00,369.759920184826
6040,410.0,1130,2016-06-12 16:00:00,453.9018033033925
6041,429.0,1130,2016-06-12 17:00:00,531.4090268560608
6042,455.0,1130,2016-06-12 18:00:00,456.6102986222599
6043,537.0,1130,2016-06-12 19:00:00,483.9429401167152
6044,429.0,1130,2016-06-12 20:00:00,430.53483503897525
6045,453.0,1130,2016-06-12 21:00:00,452.8201083463968
6046,465.0,1130,2016-06-12 22:00:00,452.5466852771722
6047,385.0,1130,2016-06-12 23:00:00,387.30339989576544
6048,293.0,1130,2016-06-13 00:00:00,310.0251704317583
6049,184.0,1130,2016-06-13 01:00:00,228.1881039846169
6050,177.0,1130,2016-06-13 02:00:00,199.21569960693589
6051,139.0,1130,2016-06-13 03:00:00,63.925558537318494
6052,98.0,1130,2016-06-13 04:00:00,32.142073271655256
6053,58.0,1130,2016-06-13 05:00:00,119.07936305035689
6054,126.0,1130,2016-06-13 06:00:00,190.7707611541309
6055,196.0,1130,2016-06-13 07:00:00,242.9852024276551
6056,258.0,1130,2016-06-13 08:00:00,282.04363910686544
6057,277.0,1130,2016-06-13 09:00:00,225.5066899006324
6058,215.0,1130,2016-06-13 10:00:00,218.54285811502731
6059,222.0,1130,2016-06-13 11:00:00,245.84685437482202
6060,243.0,1130,2016-06-13 12:00:00,275.5094380355917
6061,256.0,1130,2016-06-13 13:00:00,300.16696098734565
6062,302.0,1130,2016-06-13 14:00:00,307.83382691115247
6063,306.0,1130,2016-06-13 15:00:00,288.565779474588
6064,282.0,1130,2016-06-13 16:00:00,381.103002150629
6065,390.0,1130,2016-06-13 17:00:00,523.4793861458825
6066,478.0,1130,2016-06-13 18:00:00,480.45742367534007
6067,456.0,1130,2016-06-13 19:00:00,464.78003046460435
6068,468.0,1130,2016-06-13 20:00:00,512.3926375710801
6069,519.0,1130,2016-06-13 21:00:00,516.3036004793455
6070,524.0,1130,2016-06-13 22:00:00,536.1024007250866
6071,461.0,1130,2016-06-13 23:00:00,419.9171778214069
6072,325.0,1130,2016-06-14 00:00:00,268.2599948118113
6073,211.0,1130,2016-06-14 01:00:00,191.0904777363592
6074,222.0,1130,2016-06-14 02:00:00,157.66093972637074
6075,147.0,1130,2016-06-14 03:00:00,7.100570920005856
6076,88.0,1130,2016-06-14 04:00:00,14.186303763234456
6077,63.0,1130,2016-06-14 05:00:00,139.59021883107158
6078,119.0,1130,2016-06-14 06:00:00,211.00230713964268
6079,197.0,1130,2016-06-14 07:00:00,277.3982464084562
6080,284.0,1130,2016-06-14 08:00:00,311.08621231774544
6081,319.0,1130,2016-06-14 09:00:00,276.6601898325428
6082,245.0,1130,2016-06-14 10:00:00,245.7189770525232
6083,253.0,1130,2016-06-14 11:00:00,260.01499717599654
6084,256.0,1130,2016-06-14 12:00:00,273.56147796254294
6085,297.0,1130,2016-06-14 13:00:00,314.7751547528
6086,321.0,1130,2016-06-14 14:00:00,310.7532847009065
6087,289.0,1130,2016-06-14 15:00:00,261.7364014195981
6088,315.0,1130,2016-06-14 16:00:00,406.0513969704565
6089,359.0,1130,2016-06-14 17:00:00,504.23263993781205
6090,521.0,1130,2016-06-14 18:00:00,520.690052142198
6091,520.0,1130,2016-06-14 19:00:00,551.5822106317491
6092,552.0,1130,2016-06-14 20:00:00,619.3095693657112
6093,641.0,1130,2016-06-14 21:00:00,612.9605071445873
6094,577.0,1130,2016-06-14 22:00:00,599.5351529292041
6095,594.0,1130,2016-06-14 23:00:00,540.4466408314696
6096,465.0,1130,2016-06-15 00:00:00,374.4808488955989
6097,367.0,1130,2016-06-15 01:00:00,315.6172875780643
6098,299.0,1130,2016-06-15 02:00:00,243.52676946126488
6099,252.0,1130,2016-06-15 03:00:00,106.44174985455452
6100,184.0,1130,2016-06-15 04:00:00,83.62815120850547
6101,67.0,1130,2016-06-15 05:00:00,125.01070148725573
6102,111.0,1130,2016-06-15 06:00:00,207.88298901037268
6103,198.0,1130,2016-06-15 07:00:00,284.0468185284008
6104,276.0,1130,2016-06-15 08:00:00,330.4482988279538
6105,304.0,1130,2016-06-15 09:00:00,270.88156794560336
6106,306.0,1130,2016-06-15 10:00:00,315.0308439455536
6107,285.0,1130,2016-06-15 11:00:00,339.05357218092144
6108,294.0,1130,2016-06-15 12:00:00,345.73008230310273
6109,307.0,1130,2016-06-15 13:00:00,327.3488175089753
6110,358.0,1130,2016-06-15 14:00:00,326.19932068567545
6111,329.0,1130,2016-06-15 15:00:00,292.35406751267084
6112,313.0,1130,2016-06-15 16:00:00,382.19756067297476
6113,392.0,1130,2016-06-15 17:00:00,524.9070227971201
6114,527.0,1130,2016-06-15 18:00:00,548.5524997342645
6115,547.0,1130,2016-06-15 19:00:00,583.3834204908305
6116,627.0,1130,2016-06-15 20:00:00,665.7152815043316
6117,739.0,1130,2016-06-15 21:00:00,649.9489170689076
6118,646.0,1130,2016-06-15 22:00:00,603.0713706822396
6119,628.0,1130,2016-06-15 23:00:00,585.3230179989819
6120,667.0,1130,2016-06-16 00:00:00,546.7507856481013
6121,527.0,1130,2016-06-16 01:00:00,381.358839350372
6122,406.0,1130,2016-06-16 02:00:00,262.27984304089085
6123,275.0,1130,2016-06-16 03:00:00,91.61367690663576
6124,127.0,1130,2016-06-16 04:00:00,16.22429626271457
6125,75.0,1130,2016-06-16 05:00:00,137.8334971214113
6126,130.0,1130,2016-06-16 06:00:00,240.0134928768346
6127,219.0,1130,2016-06-16 07:00:00,315.6074847915645
6128,348.0,1130,2016-06-16 08:00:00,394.811863174059
6129,381.0,1130,2016-06-16 09:00:00,344.90815193652406
6130,336.0,1130,2016-06-16 10:00:00,337.2609088879787
6131,279.0,1130,2016-06-16 11:00:00,307.1851755115044
6132,327.0,1130,2016-06-16 12:00:00,354.35103851445837
6133,328.0,1130,2016-06-16 13:00:00,361.4247793135485
6134,401.0,1130,2016-06-16 14:00:00,373.6859477034864
6135,332.0,1130,2016-06-16 15:00:00,291.6022619544351
6136,309.0,1130,2016-06-16 16:00:00,411.1109988476144
6137,431.0,1130,2016-06-16 17:00:00,573.3287607298373
6138,546.0,1130,2016-06-16 18:00:00,605.3600981421936
6139,624.0,1130,2016-06-16 19:00:00,668.1626549077505
6140,703.0,1130,2016-06-16 20:00:00,766.2211935456387
6141,818.0,1130,2016-06-16 21:00:00,738.0400610314522
6142,643.0,1130,2016-06-16 22:00:00,625.7679209167306
6143,749.0,1130,2016-06-16 23:00:00,762.8880079391514
6144,806.0,1130,2016-06-17 00:00:00,783.8236766122118
6145,796.0,1130,2016-06-17 01:00:00,726.6178606696549
6146,621.0,1130,2016-06-17 02:00:00,488.3157871586012
6147,580.0,1130,2016-06-17 03:00:00,321.38656364125563
6148,304.0,1130,2016-06-17 04:00:00,107.91264407476142
6149,99.0,1130,2016-06-17 05:00:00,108.95734586679924
6150,117.0,1130,2016-06-17 06:00:00,200.13540163024842
6151,220.0,1130,2016-06-17 07:00:00,316.38851567461415
6152,294.0,1130,2016-06-17 08:00:00,357.13309491957
6153,324.0,1130,2016-06-17 09:00:00,318.8547634293903
6154,288.0,1130,2016-06-17 10:00:00,333.50438750657054
6155,300.0,1130,2016-06-17 11:00:00,355.31815925506567
6156,321.0,1130,2016-06-17 12:00:00,373.2022847905085
6157,353.0,1130,2016-06-17 13:00:00,406.79667075444064
6158,374.0,1130,2016-06-17 14:00:00,369.678378961902
6159,311.0,1130,2016-06-17 15:00:00,306.7013572375699
6160,314.0,1130,2016-06-17 16:00:00,435.46111065758623
6161,403.0,1130,2016-06-17 17:00:00,559.1118126348118
6162,494.0,1130,2016-06-17 18:00:00,567.9455586391622
6163,563.0,1130,2016-06-17 19:00:00,636.8846043820304
6164,533.0,1130,2016-06-17 20:00:00,663.1705027793366
6165,743.0,1130,2016-06-17 21:00:00,789.7404263549529
6166,726.0,1130,2016-06-17 22:00:00,822.8776777179221
6167,801.0,1130,2016-06-17 23:00:00,893.9374518916997
6168,928.0,1130,2016-06-18 00:00:00,1015.3017233629007
6169,1066.0,1130,2016-06-18 01:00:00,1073.873386707841
6170,1084.0,1130,2016-06-18 02:00:00,937.3582216033974
6171,978.0,1130,2016-06-18 03:00:00,620.6864519939497
6172,572.0,1130,2016-06-18 04:00:00,237.77000092654305
6173,137.0,1130,2016-06-18 05:00:00,47.558401546400226
6174,70.0,1130,2016-06-18 06:00:00,93.64758824650741
6175,105.0,1130,2016-06-18 07:00:00,168.81565174999062
6176,148.0,1130,2016-06-18 08:00:00,222.2063369676109
6177,198.0,1130,2016-06-18 09:00:00,247.67373596710885
6178,238.0,1130,2016-06-18 10:00:00,350.99955811884126
6179,357.0,1130,2016-06-18 11:00:00,454.5822484795001
6180,385.0,1130,2016-06-18 12:00:00,465.6290051962951
6181,418.0,1130,2016-06-18 13:00:00,480.81091554849166
6182,479.0,1130,2016-06-18 14:00:00,495.3793230622987
6183,534.0,1130,2016-06-18 15:00:00,516.4101429270333
6184,487.0,1130,2016-06-18 16:00:00,551.9471139839644
6185,528.0,1130,2016-06-18 17:00:00,631.5197743219643
6186,631.0,1130,2016-06-18 18:00:00,636.9459561189904
6187,663.0,1130,2016-06-18 19:00:00,659.3072534471405
6188,591.0,1130,2016-06-18 20:00:00,672.1125007561842
6189,634.0,1130,2016-06-18 21:00:00,715.6912192285887
6190,763.0,1130,2016-06-18 22:00:00,855.0078105352228
6191,793.0,1130,2016-06-18 23:00:00,908.110281686068
6192,1001.0,1130,2016-06-19 00:00:00,1098.7206199313396
6193,1002.0,1130,2016-06-19 01:00:00,1034.9247414544895
6194,1094.0,1130,2016-06-19 02:00:00,991.001276873367
6195,906.0,1130,2016-06-19 03:00:00,612.6527433406712
6196,544.0,1130,2016-06-19 04:00:00,235.150685503882
6197,127.0,1130,2016-06-19 05:00:00,41.40168689956933
6198,54.0,1130,2016-06-19 06:00:00,76.50608369180874
6199,67.0,1130,2016-06-19 07:00:00,116.34497118632136
6200,91.0,1130,2016-06-19 08:00:00,152.6891148623418
6201,160.0,1130,2016-06-19 09:00:00,199.2268397012449
6202,224.0,1130,2016-06-19 10:00:00,323.2756565177145
6203,336.0,1130,2016-06-19 11:00:00,414.02782683269714
6204,344.0,1130,2016-06-19 12:00:00,395.4387566412273
6205,415.0,1130,2016-06-19 13:00:00,455.37826911498354
6206,433.0,1130,2016-06-19 14:00:00,415.70374813767563
6207,450.0,1130,2016-06-19 15:00:00,403.91501609108855
6208,423.0,1130,2016-06-19 16:00:00,451.3051977640917
6209,416.0,1130,2016-06-19 17:00:00,475.99609562174146
6210,418.0,1130,2016-06-19 18:00:00,428.2663436984043
6211,453.0,1130,2016-06-19 19:00:00,443.1056232366246
6212,420.0,1130,2016-06-19 20:00:00,445.41001303550286
6213,391.0,1130,2016-06-19 21:00:00,409.0319090768575
6214,407.0,1130,2016-06-19 22:00:00,435.34997472506757
6215,339.0,1130,2016-06-19 23:00:00,359.8330112299096
6216,276.0,1130,2016-06-20 00:00:00,275.7409038494854
6217,189.0,1130,2016-06-20 01:00:00,240.27943295750737
6218,167.0,1130,2016-06-20 02:00:00,184.61693673283366
6219,187.0,1130,2016-06-20 03:00:00,88.54788188171786
6220,170.0,1130,2016-06-20 04:00:00,70.95888364304636
6221,70.0,1130,2016-06-20 05:00:00,111.77704635486737
6222,102.0,1130,2016-06-20 06:00:00,158.82033839209768
6223,174.0,1130,2016-06-20 07:00:00,213.91957346243262
6224,252.0,1130,2016-06-20 08:00:00,252.1755203244833
6225,329.0,1130,2016-06-20 09:00:00,249.26761899750787
6226,252.0,1130,2016-06-20 10:00:00,229.31162815644024
6227,242.0,1130,2016-06-20 11:00:00,235.70260805362312
6228,248.0,1130,2016-06-20 12:00:00,259.01578985653333
6229,282.0,1130,2016-06-20 13:00:00,302.7699423465471
6230,330.0,1130,2016-06-20 14:00:00,309.62463352337056
6231,350.0,1130,2016-06-20 15:00:00,311.21000465728656
6232,320.0,1130,2016-06-20 16:00:00,382.01940288683824
6233,409.0,1130,2016-06-20 17:00:00,490.92312265018
6234,447.0,1130,2016-06-20 18:00:00,432.4668710612353
6235,433.0,1130,2016-06-20 19:00:00,433.77287768768053
6236,545.0,1130,2016-06-20 20:00:00,554.9020181025901
6237,607.0,1130,2016-06-20 21:00:00,546.7398025927357
6238,577.0,1130,2016-06-20 22:00:00,505.67435032552805
6239,472.0,1130,2016-06-20 23:00:00,349.4351489691296
6240,315.0,1130,2016-06-21 00:00:00,197.8908734247232
6241,221.0,1130,2016-06-21 01:00:00,161.23541613638625
6242,205.0,1130,2016-06-21 02:00:00,133.36081441072335
6243,140.0,1130,2016-06-21 03:00:00,12.0040477241714
6244,95.0,1130,2016-06-21 04:00:00,21.15597799945505
6245,47.0,1130,2016-06-21 05:00:00,123.1385372624692
6246,147.0,1130,2016-06-21 06:00:00,226.25451346163987
6247,219.0,1130,2016-06-21 07:00:00,278.50788412391927
6248,247.0,1130,2016-06-21 08:00:00,278.99471391321885
6249,297.0,1130,2016-06-21 09:00:00,244.52064355999906
6250,264.0,1130,2016-06-21 10:00:00,249.35064581536287
6251,296.0,1130,2016-06-21 11:00:00,274.2571768051813
6252,279.0,1130,2016-06-21 12:00:00,271.6475710440412
6253,274.0,1130,2016-06-21 13:00:00,287.42427085238427
6254,327.0,1130,2016-06-21 14:00:00,299.3960064588465
6255,326.0,1130,2016-06-21 15:00:00,297.7116178741745
6256,316.0,1130,2016-06-21 16:00:00,383.1424928609188
6257,421.0,1130,2016-06-21 17:00:00,530.6579060318522
6258,522.0,1130,2016-06-21 18:00:00,519.7820789836396
6259,515.0,1130,2016-06-21 19:00:00,539.4370765930805
6260,615.0,1130,2016-06-21 20:00:00,668.26667494298
6261,658.0,1130,2016-06-21 21:00:00,625.8847961484939
6262,604.0,1130,2016-06-21 22:00:00,587.4486861386157
6263,599.0,1130,2016-06-21 23:00:00,517.4242214969419
6264,551.0,1130,2016-06-22 00:00:00,435.5979435836901
6265,393.0,1130,2016-06-22 01:00:00,308.1383966879529
6266,335.0,1130,2016-06-22 02:00:00,237.07687466823108
6267,343.0,1130,2016-06-22 03:00:00,168.00072576587127
6268,219.0,1130,2016-06-22 04:00:00,83.48221365997239
6269,84.0,1130,2016-06-22 05:00:00,126.92656172632078
6270,144.0,1130,2016-06-22 06:00:00,220.41369646951102
6271,180.0,1130,2016-06-22 07:00:00,256.14898284399607
6272,303.0,1130,2016-06-22 08:00:00,331.59231698205724
6273,341.0,1130,2016-06-22 09:00:00,304.6071965794968
6274,240.0,1130,2016-06-22 10:00:00,253.29994787974357
6275,297.0,1130,2016-06-22 11:00:00,306.80090220189214
6276,331.0,1130,2016-06-22 12:00:00,330.6238307950043
6277,363.0,1130,2016-06-22 13:00:00,368.0667701396761
6278,363.0,1130,2016-06-22 14:00:00,322.57051449256227
6279,352.0,1130,2016-06-22 15:00:00,308.38009419483643
6280,304.0,1130,2016-06-22 16:00:00,377.3272611007522
6281,401.0,1130,2016-06-22 17:00:00,521.2623249090252
6282,537.0,1130,2016-06-22 18:00:00,550.2288203026753
6283,529.0,1130,2016-06-22 19:00:00,578.3925606038595
6284,600.0,1130,2016-06-22 20:00:00,681.9631082211645
6285,739.0,1130,2016-06-22 21:00:00,698.6976342656119
6286,601.0,1130,2016-06-22 22:00:00,593.3256374142677
6287,695.0,1130,2016-06-22 23:00:00,663.370830747258
6288,638.0,1130,2016-06-23 00:00:00,544.2948532264476
6289,415.0,1130,2016-06-23 01:00:00,340.07015110024463
6290,291.0,1130,2016-06-23 02:00:00,219.69766041373046
6291,204.0,1130,2016-06-23 03:00:00,67.87578688880522
6292,107.0,1130,2016-06-23 04:00:00,30.332134110926514
6293,51.0,1130,2016-06-23 05:00:00,137.0199752487932
6294,137.0,1130,2016-06-23 06:00:00,240.05208045263112
6295,229.0,1130,2016-06-23 07:00:00,338.2462989191521
6296,365.0,1130,2016-06-23 08:00:00,413.8578686833502
6297,346.0,1130,2016-06-23 09:00:00,312.2906632020266
6298,285.0,1130,2016-06-23 10:00:00,289.31513195871474
6299,299.0,1130,2016-06-23 11:00:00,321.86106046382304
6300,308.0,1130,2016-06-23 12:00:00,333.5019453679223
6301,358.0,1130,2016-06-23 13:00:00,388.6080929130806
6302,414.0,1130,2016-06-23 14:00:00,375.3617285004914
6303,361.0,1130,2016-06-23 15:00:00,314.8919639090535
6304,354.0,1130,2016-06-23 16:00:00,432.01249500925536
6305,451.0,1130,2016-06-23 17:00:00,568.0209105608385
6306,579.0,1130,2016-06-23 18:00:00,604.3674418443728
6307,628.0,1130,2016-06-23 19:00:00,668.4496302858278
6308,661.0,1130,2016-06-23 20:00:00,755.8768374549851
6309,763.0,1130,2016-06-23 21:00:00,714.5557026625787
6310,637.0,1130,2016-06-23 22:00:00,670.9765484129016
6311,637.0,1130,2016-06-23 23:00:00,674.7061464353171
6312,883.0,1130,2016-06-24 00:00:00,837.9694547004837
6313,803.0,1130,2016-06-24 01:00:00,687.1800729494108
6314,681.0,1130,2016-06-24 02:00:00,536.6558255560493
6315,548.0,1130,2016-06-24 03:00:00,293.1026148761098
6316,308.0,1130,2016-06-24 04:00:00,111.86488949758987
6317,102.0,1130,2016-06-24 05:00:00,109.22880633650244
6318,120.0,1130,2016-06-24 06:00:00,200.97682035954034
6319,194.0,1130,2016-06-24 07:00:00,294.44040516170577
6320,295.0,1130,2016-06-24 08:00:00,349.72672148690765
6321,342.0,1130,2016-06-24 09:00:00,327.0352593541685
6322,280.0,1130,2016-06-24 10:00:00,320.415830320393
6323,293.0,1130,2016-06-24 11:00:00,340.97769679809664
6324,357.0,1130,2016-06-24 12:00:00,400.6195943253803
6325,391.0,1130,2016-06-24 13:00:00,428.22509509125496
6326,387.0,1130,2016-06-24 14:00:00,364.74043734790155
6327,388.0,1130,2016-06-24 15:00:00,364.05141025969834
6328,348.0,1130,2016-06-24 16:00:00,439.5812143158897
6329,401.0,1130,2016-06-24 17:00:00,536.7946633607394
6330,499.0,1130,2016-06-24 18:00:00,563.427562505022
6331,576.0,1130,2016-06-24 19:00:00,623.0602917651095
6332,584.0,1130,2016-06-24 20:00:00,702.7058081071036
6333,691.0,1130,2016-06-24 21:00:00,723.9144544239928
6334,768.0,1130,2016-06-24 22:00:00,818.1143711101779
6335,867.0,1130,2016-06-24 23:00:00,931.0434930947017
6336,1031.0,1130,2016-06-25 00:00:00,1051.1624289599363
6337,1148.0,1130,2016-06-25 01:00:00,1113.017450247158
6338,993.0,1130,2016-06-25 02:00:00,882.4337132535234
6339,793.0,1130,2016-06-25 03:00:00,514.9390054249642
6340,506.0,1130,2016-06-25 04:00:00,212.81059825545253
6341,174.0,1130,2016-06-25 05:00:00,97.99989023180584
6342,73.0,1130,2016-06-25 06:00:00,94.86790880936584
6343,98.0,1130,2016-06-25 07:00:00,170.14775089896784
6344,149.0,1130,2016-06-25 08:00:00,226.75279665624626
6345,185.0,1130,2016-06-25 09:00:00,238.31723394872475
6346,301.0,1130,2016-06-25 10:00:00,411.38588943989237
6347,310.0,1130,2016-06-25 11:00:00,414.1137553517395
6348,418.0,1130,2016-06-25 12:00:00,496.5237747717701
6349,454.0,1130,2016-06-25 13:00:00,513.7335115497303
6350,474.0,1130,2016-06-25 14:00:00,503.6867941771913
6351,566.0,1130,2016-06-25 15:00:00,539.9344555958924
6352,544.0,1130,2016-06-25 16:00:00,589.3262869819999
6353,595.0,1130,2016-06-25 17:00:00,668.8644634818272
6354,644.0,1130,2016-06-25 18:00:00,650.5733037326307
6355,713.0,1130,2016-06-25 19:00:00,696.1323425848996
6356,678.0,1130,2016-06-25 20:00:00,699.6935129495296
6357,799.0,1130,2016-06-25 21:00:00,801.3900317742258
6358,857.0,1130,2016-06-25 22:00:00,880.4656578460574
6359,965.0,1130,2016-06-25 23:00:00,1000.8797796341141
6360,1024.0,1130,2016-06-26 00:00:00,1016.4634340333998
6361,1075.0,1130,2016-06-26 01:00:00,1055.138074338606
6362,962.0,1130,2016-06-26 02:00:00,854.105066015798
6363,750.0,1130,2016-06-26 03:00:00,501.9686526459008
6364,501.0,1130,2016-06-26 04:00:00,229.80460366320668
6365,169.0,1130,2016-06-26 05:00:00,97.7810453380648
6366,71.0,1130,2016-06-26 06:00:00,84.0181752557718
6367,75.0,1130,2016-06-26 07:00:00,126.17402540238315
6368,121.0,1130,2016-06-26 08:00:00,179.62171408156325
6369,163.0,1130,2016-06-26 09:00:00,211.84254265242168
6370,222.0,1130,2016-06-26 10:00:00,324.3838433537357
6371,269.0,1130,2016-06-26 11:00:00,357.2096130637027
6372,294.0,1130,2016-06-26 12:00:00,378.3623282884761
6373,323.0,1130,2016-06-26 13:00:00,392.46052089599686
6374,346.0,1130,2016-06-26 14:00:00,384.5649447809205
6375,333.0,1130,2016-06-26 15:00:00,347.01253519056297
6376,294.0,1130,2016-06-26 16:00:00,384.39009955915833
6377,270.0,1130,2016-06-26 17:00:00,383.2120890074896
6378,346.0,1130,2016-06-26 18:00:00,395.9521235192974
6379,381.0,1130,2016-06-26 19:00:00,423.5611304481329
6380,400.0,1130,2016-06-26 20:00:00,459.686351864478
6381,402.0,1130,2016-06-26 21:00:00,421.5781501144825
